1572077809.490998;90:78:41:c9:8f:4c;;Hackathon_5G
1572077810.385153;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077810.385869;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077810.386574;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077810.726762;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077810.730717;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077810.789852;f8:95:ea:40:38:65;;Vollmone W-LAN
1572077810.860332;f8:95:ea:40:38:65;;Vollmone W-LAN
1572077810.870515;f8:95:ea:40:38:65;;Vollmone W-LAN
1572077810.993122;ac:fd:ce:0a:f3:e8;Intel Corporate;Hackathon_5G
1572077811.002497;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077811.003198;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077811.004021;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077811.004769;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077811.00548;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077811.006238;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077811.006932;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077811.00765;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077812.260419;00:6e:07:87:99:c3;;ChinaNet
1572077812.722549;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077812.723261;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077812.723971;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077812.724742;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077812.725473;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077964.962334;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077964.964545;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077964.965349;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077964.966528;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077964.967317;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077964.968072;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077964.968838;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077966.524285;34:e1:2d:51:36:64;;Co-Working
1572077966.548837;34:e1:2d:51:36:64;;Co-Working
1572077966.578152;34:e1:2d:51:36:64;;Co-Working
1572077966.606105;34:e1:2d:51:36:64;;Co-Working
1572077966.654528;34:e1:2d:51:36:64;;Co-Working
1572077966.679259;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077966.680005;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077966.688277;34:e1:2d:51:36:64;;Co-Working
1572077966.688945;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077966.737193;34:e1:2d:51:36:64;;Co-Working
1572077966.755077;34:e1:2d:51:36:64;;Co-Working
1572077967.08501;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.101447;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.325146;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.407771;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.418103;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.434069;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.443719;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.476015;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.477312;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.48771;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077967.496991;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572077968.660279;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077968.661028;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077968.6635;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077968.66957;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077968.841986;00:6e:07:87:99:c3;;ChinaNet
1572077968.886525;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077968.887301;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077968.888025;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077968.889821;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.28009;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.280802;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.281532;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.282435;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.283376;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.284419;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.285284;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.286535;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.287325;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077969.775632;d4:a3:3d:e2:28:68;;Hackathon_5G
1572077970.590477;d0:b1:28:94:3e:ff;;startup.Connect - HUE
1572077971.005305;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077971.00969;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077972.443481;d0:04:01:69:49:03;;Hackathon_2G
1572077972.736216;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077972.874281;a0:af:bd:86:08:76;;Co-Working
1572077973.221868;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077973.223431;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572077973.225784;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078275.545176;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078275.545829;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078275.546603;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078275.547357;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078275.548068;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078275.548783;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078275.549499;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078275.981783;00:6e:07:87:99:c3;;ChinaNet
1572078276.228524;d0:b1:28:94:3e:ff;;startup.Connect - HUE
1572078276.241235;d0:b1:28:94:3e:ff;;startup.Connect - HUE
1572078276.978143;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572078277.088293;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572078277.163199;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.163968;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.164738;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.165602;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.166318;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.167951;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.380162;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.633384;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.634126;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.634837;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.635667;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.636401;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.63717;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.637879;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.638654;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078277.639365;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078279.303778;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078279.308209;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078279.308946;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078279.310427;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078279.311199;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078279.31191;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078279.312684;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078279.315368;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078287.675995;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078287.676432;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078287.677141;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078287.677869;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078287.679455;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078287.680236;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078287.680959;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078287.685154;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078288.189226;d0:b1:28:94:3e:ff;;startup.Connect - HUE
1572078288.685475;a4:83:e7:ac:b2:4f;;Co-Working
1572078288.777564;a4:83:e7:ac:b2:4f;;Co-Working
1572078288.807222;a4:83:e7:ac:b2:4f;;Co-Working
1572078289.202707;b4:6b:fc:7a:ea:90;;Hackathon_5G
1572078289.237071;b4:6b:fc:7a:ea:90;;Hackathon_5G
1572078289.587515;c6:9d:ed:ac:c0:d8;;DIRECT-
1572078289.587976;c6:9d:ed:ac:c0:d8;;DIRECT-
1572078289.65615;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078289.656926;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078289.658054;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078289.999007;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.000196;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.001151;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.278746;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.279513;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.280468;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.281216;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.281951;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.282818;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.283575;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.284392;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078290.285076;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078291.150536;34:36:3b:7c:64:7e;Apple, Inc.;Hackathon_5G
1572078291.62739;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572078291.737682;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572078291.999519;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078292.000233;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078292.000958;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078292.001846;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572078292.002908;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079387.454059;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572079387.535896;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079387.536696;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079387.537463;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079387.538294;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079387.539045;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079387.541289;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079387.674246;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572079387.75795;90:78:41:c9:8f:4c;;Hackathon_5G
1572079387.764396;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.155971;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.156668;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.157365;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.158112;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.158883;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.159775;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.160528;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.167287;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079388.168031;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079389.744747;c6:9d:ed:ac:c0:d8;;DIRECT-
1572079391.725835;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079391.726556;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079391.731966;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079391.732691;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079391.733488;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079391.734221;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079391.735034;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079391.957864;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.225812;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.226613;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.227279;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.228009;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.228788;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.229574;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.230414;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.231226;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079392.231936;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079393.964399;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079393.965137;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079393.967371;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079393.96895;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079393.969682;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.01209;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572079395.675628;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.676477;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.677752;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.67851;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.679464;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.680731;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.68148;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.682293;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.683044;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079395.693998;bc:83:85:2a:cf:68;Microsoft Corporation;Co-Working
1572079395.746473;bc:83:85:2a:cf:68;Microsoft Corporation;Co-Working
1572079395.747461;bc:83:85:2a:cf:68;Microsoft Corporation;Co-Working
1572079395.800446;bc:83:85:2a:cf:68;Microsoft Corporation;Co-Working
1572079395.850304;bc:83:85:2a:cf:68;Microsoft Corporation;Co-Working
1572079395.851252;bc:83:85:2a:cf:68;Microsoft Corporation;Co-Working
1572079395.903058;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.287111;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.287931;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.288792;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.290745;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.291518;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.292309;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.293083;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.293856;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079396.294565;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079397.221422;a8:db:03:d9:25:4c;;"TPO_Gast\00"
1572079397.221947;a8:db:03:d9:25:4c;;vnyhmc4z9d7i1ix67
1572079397.262488;a8:db:03:d9:25:4c;;"TPO_Gast\00"
1572079398.017301;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079398.017989;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079398.01875;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079398.019489;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079398.021707;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079398.311909;88:53:2e:8c:e2:0e;Intel Corporate;Hackathon_5G
1572079399.627285;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079399.629236;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.365737;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.366508;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.367261;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.368038;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.370513;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.371252;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.372142;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.372917;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.373668;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079400.56754;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079400.705351;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079400.715022;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079400.979542;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079400.98533;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079401.006583;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079401.011837;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079401.033766;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079401.038298;f4:5c:89:6e:87:6c;Apple, Inc.;Co-Working
1572079401.131199;ac:bc:32:9b:07:f1;Apple, Inc.;Co-Working
1572079401.213331;ac:bc:32:9b:07:f1;Apple, Inc.;Co-Working
1572079401.251535;ac:bc:32:9b:07:f1;Apple, Inc.;Co-Working
1572079401.557282;ac:bc:32:9b:07:f1;Apple, Inc.;Co-Working
1572079402.085732;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079402.087204;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079402.207465;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572079402.317721;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572079402.428007;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572079403.825704;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572079404.172203;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
